StockCode,Description,ABC_Class,ObsolescenceRisk,AvgDailyDemand,DemandStd,DemandCV,LeadTimeDays,SafetyStock,ReorderPoint,CurrentStock,StockStatus,ExcessStock,DeficitStock,ExcessValue,DeficitValue,InventoryValue,ServiceLevelTarget,ServiceLevelAchievable,AnnualTurns,DaysOnHand,StatusColor,ActionPriority
23090,VINTAGE GLASS T-LIGHT HOLDER,B,Medium,21.84285714285714,17.262370665519523,0.7902981992062568,8,99,274.0,191.0,Understocked,0,83,0.0,71.32,164.11,0.95,0.607,41.7,8.7,#45B7D1,High
21199,PINK  HEART CONFETTI IN TUBE,B,Low,13.764705882352942,21.932606221930723,1.5933944691146251,8,124,234.0,372.0,Overstocked,91,0,139.73,0.0,571.21,0.97,1.0,13.5,27.0,#FF6B6B,High
23250,VINTAGE RED TRIM ENAMEL BOWL ,B,Medium,16.140625,14.867528469042115,0.9211247066976722,8,81,210.0,363.0,Overstocked,111,0,138.39,0.0,452.56,0.95,1.0,16.2,22.5,#FF6B6B,High
22051,BLUE SCANDINAVIAN PAISLEY WRAP,B,Low,28.27102803738318,9.139970370145136,0.32329812548943127,12,141,480.0,394.0,Understocked,0,86,0.0,36.12,165.48,0.97,0.768,26.2,13.9,#45B7D1,High
22516,CHILDS GARDEN RAKE BLUE,B,Low,6.628865979381444,10.759026818239715,1.623056922813767,8,61,114.0,144.0,Overstocked,7,0,14.58,0.0,299.97,0.97,0.998,16.8,21.7,#FF6B6B,High
85177,BASKET OF FLOWERS SEWING KIT,B,Low,14.446601941747574,17.64282232287303,1.2212437494999475,8,103,219.0,386.0,Overstocked,123,0,105.48,0.0,331.02,0.97,1.0,13.7,26.7,#FF6B6B,High
23268,SET OF 2 CERAMIC CHRISTMAS REINDEER,B,High,18.27659574468085,17.407772036924964,0.9524624979458363,7,77,205.0,328.0,Overstocked,82,0,124.96,0.0,499.85,0.9,1.0,20.3,17.9,#FF6B6B,High
22308,TEA COSY BLUE STRIPE,B,Low,5.806818181818182,10.763772737881878,1.8536438374434545,8,60,106.0,139.0,Overstocked,12,0,31.5,0.0,364.92,0.97,0.998,15.2,23.9,#FF6B6B,High
22977,DOLLY GIRL CHILDRENS EGG CUP,B,Medium,10.610526315789473,10.899243324157588,1.0272104323362807,7,53,127.0,176.0,Overstocked,24,0,30.0,0.0,220.0,0.95,0.999,22.0,16.6,#FF6B6B,High
22599,CHRISTMAS MUSICAL ZINC STAR,B,High,27.8,30.105686854021137,1.0829383760439257,7,127,322.0,407.0,Overstocked,21,0,14.31,0.0,277.33,0.9,0.984,24.9,14.6,#FF6B6B,High
22396,MAGNETS PACK OF 4 RETRO PHOTO,B,Medium,12.4609375,18.7549058542655,1.5050958930068863,7,87,174.0,165.0,Understocked,0,9,0.0,7.72,141.54,0.95,0.93,27.6,13.2,#45B7D1,High
85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,B,Low,23.19607843137255,35.96341353628583,1.5504092057063206,8,204,390.0,526.0,Overstocked,58,0,67.19,0.0,609.35,0.97,0.999,16.1,22.7,#FF6B6B,High
85200,BUNNY EGG BOX,B,Medium,15.287878787878787,13.46192939825281,0.8805622797667845,8,74,196.0,301.0,Overstocked,66,0,82.1,0.0,374.43,0.95,1.0,18.5,19.7,#FF6B6B,High
35004G,SET OF 3 GOLD FLYING DUCKS,B,Low,5.620689655172414,7.795247283940762,1.3868844860998903,8,45,90.0,163.0,Overstocked,55,0,301.06,0.0,892.23,0.97,1.0,12.6,29.0,#FF6B6B,High
21162,TOXIC AREA  DOOR HANGER ,B,Low,10.264705882352942,16.867932574007607,1.6432942908775319,8,95,177.0,257.0,Overstocked,45,0,46.67,0.0,266.52,0.97,1.0,14.6,25.0,#FF6B6B,High
22390,PAPERWEIGHT CHILDHOOD MEMORIES,B,Low,9.838709677419354,11.563358676506759,1.1752921933498675,8,68,147.0,241.0,Overstocked,65,0,158.65,0.0,588.21,0.97,1.0,14.9,24.5,#FF6B6B,High
23040,PAPER LANTERN 9 POINT SNOW STAR ,B,Low,7.548387096774194,21.025125777947075,2.7853799107536723,8,114,174.0,129.0,Understocked,0,45,0.0,257.59,738.42,0.97,0.871,21.4,17.1,#45B7D1,High
37342,POLKADOT COFFEE CUP & SAUCER PINK,B,Low,23.725806451612904,20.340679869062768,0.8573230128360921,10,150,387.0,461.0,Optimal,0,0,0.0,0.0,494.46,0.97,0.997,18.8,19.4,#4ECDC4,Low
21163,DO NOT TOUCH MY STUFF DOOR HANGER ,B,Low,11.320754716981131,19.51640684489996,1.7239492712994966,8,109,200.0,103.0,Understocked,0,97,0.0,107.3,113.93,0.97,0.585,40.1,9.1,#45B7D1,High
21867,PINK UNION JACK  LUGGAGE TAG,B,Low,6.29559748427673,10.136756939705972,1.6101342191940555,8,57,107.0,93.0,Understocked,0,14,0.0,17.58,116.75,0.97,0.92,24.7,14.8,#45B7D1,High
23346,SPACEBOY BEAKER,B,Low,12.594936708860759,10.500938892506136,0.8337428869426983,10,78,204.0,324.0,Overstocked,79,0,98.75,0.0,405.0,0.97,1.0,14.2,25.7,#FF6B6B,High
23000,TRAVEL CARD WALLET TRANSPORT,B,Low,21.97037037037037,24.910868197222957,1.1338392470077878,8,148,324.0,644.0,Overstocked,255,0,106.99,0.0,270.19,0.97,1.0,12.5,29.3,#FF6B6B,High
85125,SMALL ROUND CUT GLASS CANDLESTICK,B,Low,6.609756097560975,9.032934320530865,1.3666062994161088,8,52,105.0,68.0,Understocked,0,37,0.0,179.99,330.8,0.97,0.708,35.5,10.3,#45B7D1,High
22923,FRIDGE MAGNETS LES ENFANTS ASSORTED,B,Low,23.584615384615386,29.273971111131896,1.2412316518092454,8,171,360.0,397.0,Optimal,0,0,0.0,0.0,334.8,0.97,0.989,21.7,16.8,#4ECDC4,Low
37343,SPOTS DESIGN MUG W PINK INSIDE,B,Low,12.666666666666666,13.9265472371553,1.0994642555648921,8,83,184.0,313.0,Overstocked,92,0,146.6,0.0,498.76,0.97,1.0,14.8,24.7,#FF6B6B,High
23326,HANGING MINI COLOURED BOTTLES,C,Low,53.2972972972973,33.31654982876368,0.625107679342929,20,365,1431.0,1153.0,Understocked,0,278,0.0,174.54,723.9,0.92,0.631,16.9,21.6,#45B7D1,Medium
22984,CARD GINGHAM ROSE ,C,Low,21.54609929078014,17.936584790909883,0.832474804318069,20,165,596.0,794.0,Overstocked,19,0,8.01,0.0,334.72,0.92,0.999,9.9,36.9,#FF6B6B,Medium
20668,DISCO BALL CHRISTMAS DECORATION,C,High,61.42857142857143,52.550696529459955,0.8554764551307434,14,336,1196.0,1913.0,Overstocked,358,0,42.95,0.0,229.48,0.85,0.999,11.7,31.1,#FF6B6B,Medium
85159B,"WHITE TEA,COFFEE,SUGAR JARS",C,Low,9.815384615384616,9.508043153845307,0.9686877821315751,20,81,277.0,394.0,Overstocked,34,0,91.72,0.0,1062.89,0.92,1.0,9.1,40.1,#FF6B6B,Medium
21637,ASSORTED SANSKRIT MINI NOTEBOOK,C,Low,23.476190476190474,16.591561321490666,0.7067399345868235,20,168,638.0,499.0,Understocked,0,139,0.0,173.75,623.75,0.92,0.597,17.2,21.3,#45B7D1,Medium
20761,BLUE PAISLEY SKETCHBOOK,C,Low,3.9904761904761905,10.025443821074644,2.512342723658324,16,59,123.0,127.0,Optimal,0,0,0.0,0.0,470.21,0.92,0.933,11.5,31.8,#4ECDC4,Low
22093,MOTORING TISSUE BOX,C,Low,11.49112426035503,16.112003194600007,1.4021259216721942,16,104,288.0,483.0,Overstocked,109,0,95.11,0.0,421.45,0.92,1.0,8.7,42.0,#FF6B6B,Medium
22786,CUSHION COVER PINK UNION JACK,C,Low,3.6785714285714284,2.9610019364283544,0.8049325652426595,20,28,102.0,136.0,Overstocked,3,0,18.35,0.0,831.88,0.92,0.999,9.9,37.0,#FF6B6B,Medium
85222,ASSORTED COLOUR SILK COSMETIC PURSE,C,Low,27.727272727272727,38.73247404252077,1.3969088998941919,16,251,695.0,353.0,Understocked,0,342,0.0,680.63,702.52,0.92,0.306,28.7,12.7,#45B7D1,Medium
22517,CHILDS GARDEN RAKE PINK,C,Low,6.158415841584159,9.835377647317186,1.5970629298698324,16,62,161.0,264.0,Overstocked,55,0,114.56,0.0,549.9,0.92,1.0,8.5,42.9,#FF6B6B,Medium
23469,CARD HOLDER LOVE BIRD SMALL,C,Low,8.914285714285715,13.797637113504846,1.5478118556816334,16,87,230.0,127.0,Understocked,0,103,0.0,424.08,522.89,0.92,0.401,25.6,14.2,#45B7D1,Medium
21689,SILVER VANILLA  FLOWER CANDLE POT,C,Low,6.7,13.952177797968407,2.0824145967117023,16,84,191.0,309.0,Overstocked,61,0,227.43,0.0,1152.08,0.92,1.0,7.9,46.1,#FF6B6B,Medium
22050,PINK PAISLEY ROSE GIFT WRAP,C,Low,28.712871287128714,10.238492695375982,0.35658198697688764,24,206,895.0,719.0,Understocked,0,176,0.0,73.92,301.98,0.92,0.581,14.6,25.0,#45B7D1,Medium
21926,RED/CREAM STRIPE CUSHION COVER ,C,Low,8.882882882882884,8.898149694013243,1.0017186775207605,16,64,206.0,399.0,Overstocked,131,0,163.47,0.0,497.9,0.92,1.0,8.1,44.9,#FF6B6B,Medium
22099,CARAVAN SQUARE TISSUE BOX,C,Low,9.812865497076023,13.855559872761724,1.4119789858416298,16,90,247.0,260.0,Optimal,0,0,0.0,0.0,235.01,0.92,0.947,13.8,26.5,#4ECDC4,Low
72817,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,C,High,17.633802816901408,15.279528261809018,0.8664908199588182,14,97,344.0,341.0,Understocked,0,3,0.0,3.2,363.17,0.85,0.843,18.9,19.3,#45B7D1,Medium
21383,PACK OF 12 STICKY BUNNIES,C,Low,14.818897637795276,16.04280846787924,1.0825912196709158,16,112,349.0,252.0,Understocked,0,97,0.0,62.87,163.34,0.92,0.574,21.5,17.0,#45B7D1,Medium
20871,OPULENT VELVET SET/3 CANDLES,C,Low,14.49090909090909,14.295651666351436,0.9865255227720564,20,121,411.0,394.0,Understocked,0,17,0.0,31.47,729.47,0.92,0.886,13.4,27.2,#45B7D1,Medium
23345, DOLLY GIRL BEAKER,C,Low,12.240506329113924,10.878366192696186,0.8887186444912086,20,97,342.0,621.0,Overstocked,176,0,220.0,0.0,776.25,0.92,1.0,7.2,50.7,#FF6B6B,Medium
22288,"DECORATION , HANGING METAL RABBIT",C,Medium,14.432835820895523,13.097795188731961,0.9074997700569197,17,94,339.0,676.0,Overstocked,235,0,293.75,0.0,845.0,0.9,1.0,7.8,46.8,#FF6B6B,Medium
21895,POTTING SHED SOW 'N' GROW SET,C,Low,5.0,7.764064770105021,1.5528129540210043,16,49,129.0,136.0,Optimal,0,0,0.0,0.0,577.61,0.92,0.946,13.4,27.2,#4ECDC4,Low
21059,PARTY INVITES DINOSAURS,C,Low,8.642424242424243,6.631366260240608,0.7673039501680927,20,64,237.0,278.0,Optimal,0,0,0.0,0.0,235.86,0.92,0.99,11.3,32.2,#4ECDC4,Low
21869,POTTING SHED COFFEE MUG,C,Low,17.79310344827586,21.38433483100537,1.2018327715099917,16,144,429.0,679.0,Overstocked,121,0,149.29,0.0,837.76,0.92,1.0,9.6,38.2,#FF6B6B,Medium
23483,HANGING  BUTTERFLY T-LIGHT HOLDER,C,Low,27.135135135135137,21.471120348249386,0.7912663873358837,20,204,747.0,1366.0,Overstocked,395,0,488.15,0.0,1688.12,0.92,1.0,7.3,50.3,#FF6B6B,Medium
22393,PAPERWEIGHT VINTAGE COLLAGE,C,Medium,7.985714285714286,8.623346902522375,1.0798466604231953,14,50,162.0,225.0,Overstocked,14,0,33.45,0.0,537.62,0.9,0.998,13.0,28.2,#FF6B6B,Medium
21796,SET OF 3 RED STRIPE BASKETS,C,Low,1.6491228070175439,0.9908731371547204,0.6008486044448836,25,14,55.0,60.0,Optimal,0,0,0.0,0.0,765.0,0.92,0.974,10.0,36.4,#4ECDC4,Low
22761,CHEST 7 DRAWER MA CAMPAGNE,C,Low,1.6129032258064515,1.406589714044545,0.8720856227076179,25,15,55.0,62.0,Optimal,0,0,0.0,0.0,1522.9,0.92,0.979,9.5,38.4,#4ECDC4,Low
21738,COSY SLIPPER SHOES SMALL  RED ,C,Low,5.493333333333333,6.293225300645504,1.145611401816536,16,43,131.0,202.0,Overstocked,32,0,94.14,0.0,594.28,0.92,1.0,9.9,36.8,#FF6B6B,Medium
21732,RED HANGING METAL STAR TLIGHT HLDR,C,Low,7.355555555555555,7.637097126870426,1.0382760444385777,16,54,172.0,87.0,Understocked,0,85,0.0,313.99,321.38,0.92,0.213,30.9,11.8,#45B7D1,Medium
20762,GREEN FERN SKETCHBOOK ,C,Low,4.252525252525253,10.52920470507125,2.4759887548742365,16,62,130.0,186.0,Overstocked,17,0,62.64,0.0,685.31,0.92,0.996,8.3,43.7,#FF6B6B,Medium
20986,BLUE CALCULATOR RULER,C,Low,9.383177570093459,19.83309834110127,2.1136867753962507,16,119,269.0,278.0,Optimal,0,0,0.0,0.0,351.86,0.92,0.934,12.3,29.6,#4ECDC4,Low
85231G,ORANGE SCENTED SET/9 T-LIGHTS,C,Low,8.664634146341463,10.752244701595972,1.240934645363645,16,72,211.0,357.0,Overstocked,83,0,70.75,0.0,304.3,0.92,1.0,8.9,41.2,#FF6B6B,Medium
22252,BIRDCAGE DECORATION TEALIGHT HOLDER,C,Medium,9.826530612244898,12.569826012462915,1.2791723252558314,14,70,208.0,133.0,Understocked,0,75,0.0,95.86,170.0,0.9,0.467,27.0,13.5,#45B7D1,Medium
21248,DOOR HANGER  MUM + DADS ROOM,C,Low,8.629310344827585,16.465790714935803,1.9081235993332202,16,100,238.0,329.0,Overstocked,20,0,28.31,0.0,465.68,0.92,0.996,9.6,38.1,#FF6B6B,Medium
22269,EGG CUP NATURAL CHICKEN,C,Medium,11.204918032786885,14.37970247889905,1.2833384801943557,14,80,237.0,289.0,Optimal,0,0,0.0,0.0,302.66,0.9,0.983,14.2,25.8,#4ECDC4,Low
23061,VINTAGE EMBOSSED HEART,C,Medium,13.710144927536232,9.822096112211009,0.7164108157955175,17,79,312.0,457.0,Overstocked,51,0,63.59,0.0,569.86,0.9,1.0,11.0,33.3,#FF6B6B,Medium
84856L,LARGE TAHITI BEACH BAG,C,Low,4.586956521739131,6.635179263948661,1.446531972235253,16,43,116.0,69.0,Understocked,0,47,0.0,277.66,407.62,0.92,0.442,24.3,15.0,#45B7D1,Medium
23288,GREEN VINTAGE SPOT BEAKER,C,Medium,16.75581395348837,25.335367535388446,1.5120344261231136,14,136,371.0,508.0,Overstocked,26,0,22.02,0.0,430.2,0.9,0.995,12.0,30.3,#FF6B6B,Medium
22756,LARGE YELLOW BABUSHKA NOTEBOOK ,C,Low,8.282051282051283,13.21039699855445,1.5950634146861409,16,83,216.0,290.0,Overstocked,9,0,11.34,0.0,365.43,0.92,0.996,10.4,35.0,#FF6B6B,Medium
22389,PAPERWEIGHT SAVE THE PLANET,C,Low,8.705882352941176,15.713915141064605,1.80497673917634,16,97,236.0,316.0,Overstocked,9,0,21.29,0.0,747.36,0.92,0.995,10.1,36.3,#FF6B6B,Medium
85098B,BLUE FLYING SINGING CANARY,C,Low,4.753623188405797,6.1222972358552035,1.2879222843719789,16,41,117.0,164.0,Overstocked,12,0,44.72,0.0,611.2,0.92,0.999,10.6,34.5,#FF6B6B,Medium
22106,MIRROR MOSAIC HURRICANE LAMP ,C,Low,12.93939393939394,41.531568861785274,3.0,16,241,448.0,679.0,Overstocked,97,0,584.5,0.0,4091.49,0.92,0.997,7.0,52.5,#FF6B6B,Medium
85055,FRENCH ENAMEL UTENSIL HOLDER,C,Low,4.671428571428572,4.856555195237591,1.0396295524973436,16,34,109.0,186.0,Overstocked,44,0,163.49,0.0,691.12,0.92,1.0,9.2,39.8,#FF6B6B,Medium
22123,PING MICROWAVE APRON,C,Low,6.571428571428571,7.632067033574124,1.1614015051091058,16,52,157.0,142.0,Understocked,0,15,0.0,47.34,448.19,0.92,0.84,16.9,21.6,#45B7D1,Medium
23392,SPACEBOY ROCKET LOLLY MAKERS,C,Low,12.53191489361702,26.18815784798275,2.0897171797201857,16,158,359.0,624.0,Overstocked,157,0,325.99,0.0,1295.67,0.92,1.0,7.3,49.8,#FF6B6B,Medium
22684,FRENCH BLUE METAL DOOR SIGN 9,C,Low,9.454545454545455,7.82496362027499,0.8276403829137008,20,72,261.0,326.0,Optimal,0,0,0.0,0.0,407.3,0.92,0.996,10.6,34.5,#4ECDC4,Low
21161,KEEP OUT BOYS DOOR HANGER ,C,Low,8.209302325581396,13.916982891083025,1.6952698705851843,16,86,217.0,134.0,Understocked,0,83,0.0,115.27,186.1,0.92,0.517,22.4,16.3,#45B7D1,Medium
21530,DAIRY MAID TOASTRACK,C,Low,8.27927927927928,8.470452570469108,1.023090571623581,16,60,192.0,113.0,Understocked,0,79,0.0,143.6,205.41,0.92,0.325,26.7,13.6,#45B7D1,Medium
21292,SMALL STRIPES CHOCOLATE GIFT BAG ,C,High,28.768115942028984,23.867985527958375,0.8296680107955304,14,156,559.0,560.0,Optimal,0,0,0.0,0.0,416.35,0.85,0.852,18.8,19.5,#4ECDC4,Low
85130A,BEADED PEARL HEART WHITE LARGE,C,Low,10.727272727272727,11.304928067059894,1.0538492265903292,16,80,252.0,423.0,Overstocked,95,0,156.46,0.0,696.67,0.92,1.0,9.3,39.4,#FF6B6B,Medium
85014C,BLUE/BROWN DOTS RUFFLED UMBRELLA,C,Low,4.72093023255814,9.386732230718371,1.9883225907433,16,57,133.0,208.0,Overstocked,35,0,207.84,0.0,1235.18,0.92,0.999,8.3,44.1,#FF6B6B,Medium
20802,SMALL GLASS SUNDAE DISH CLEAR,C,Low,12.957142857142857,19.876747550031972,1.5340378484037904,16,126,333.0,560.0,Overstocked,127,0,201.02,0.0,886.4,0.92,1.0,8.4,43.2,#FF6B6B,Medium
22924,FRIDGE MAGNETS LA VIE EN ROSE,C,Low,20.52173913043478,25.045023396494287,1.2204142756766285,16,168,496.0,633.0,Optimal,0,0,0.0,0.0,535.27,0.92,0.995,11.8,30.8,#4ECDC4,Low
23505,PLAYING CARDS I LOVE LONDON ,C,Low,20.625,35.92049435758947,1.7415997264285803,16,222,552.0,640.0,Optimal,0,0,0.0,0.0,794.4,0.92,0.975,11.8,31.0,#4ECDC4,Low
84596G,SMALL CHOCOLATES PINK BOWL,C,High,11.107954545454545,14.937765918950214,1.3447809727545974,14,75,231.0,167.0,Understocked,0,64,0.0,47.85,124.87,0.85,0.563,24.3,15.0,#45B7D1,Medium
23055,IVORY CHANDELIER T-LIGHT HOLDER,C,Low,13.9,44.23865527668823,3.0,16,256,478.0,474.0,Understocked,0,4,0.0,23.53,2788.28,0.92,0.916,10.7,34.1,#45B7D1,Medium
79323S, SILVER CHERRY LIGHTS,C,Low,5.966666666666667,6.88067425191162,1.1531856288120035,16,47,142.0,163.0,Optimal,0,0,0.0,0.0,1086.12,0.92,0.978,13.4,27.3,#4ECDC4,Low
23280,FOLDING BUTTERFLY MIRROR HOT PINK ,C,Low,15.771739130434783,26.290057143994492,1.6669092055461703,16,164,416.0,263.0,Understocked,0,153,0.0,126.11,216.77,0.92,0.536,21.9,16.7,#45B7D1,Medium
21991,BOHEMIAN COLLAGE STATIONERY SET,C,Low,7.148514851485149,8.973724019172712,1.2553270442333018,16,60,174.0,145.0,Understocked,0,29,0.0,55.38,276.91,0.92,0.764,18.0,20.3,#45B7D1,Medium
21285,RETROSPOT CANDLE  MEDIUM,C,Medium,14.9,20.861300955381957,1.4000873124417421,14,113,322.0,450.0,Overstocked,31,0,66.34,0.0,963.04,0.9,0.997,12.1,30.2,#FF6B6B,Medium
21898,POTTING SHED ROSE CANDLE,C,Low,5.12,7.562281937888068,1.4770081909937633,16,48,130.0,208.0,Overstocked,39,0,115.08,0.0,613.78,0.92,1.0,9.0,40.6,#FF6B6B,Medium
21656,RIDGED GLASS POSY VASE ,C,Low,10.881578947368421,12.361194230616132,1.1359743186539613,16,85,259.0,517.0,Overstocked,180,0,258.39,0.0,742.17,0.92,1.0,7.7,47.5,#FF6B6B,Medium
21289,LARGE STRIPES CHOCOLATE GIFT BAG,C,High,21.442307692307693,16.447675157892302,0.7670664647626902,14,113,413.0,785.0,Overstocked,248,0,290.42,0.0,919.28,0.85,1.0,10.0,36.6,#FF6B6B,Medium
22182,CAKE STAND VICTORIAN FILIGREE SMALL,C,Low,5.30188679245283,5.809756070810737,1.095790290935833,16,40,125.0,183.0,Overstocked,20,0,95.04,0.0,869.6,0.92,1.0,10.6,34.5,#FF6B6B,Medium
21803,CHRISTMAS TREE STAR DECORATION,C,High,35.20779220779221,28.753644008120567,0.816684097611687,14,190,683.0,773.0,Optimal,0,0,0.0,0.0,324.66,0.85,0.937,16.6,22.0,#4ECDC4,Low
20704,MR ROBOT SOFT TOY,C,Low,5.90566037735849,7.793646699872808,1.3196909747388461,16,51,145.0,211.0,Overstocked,22,0,125.25,0.0,1201.31,0.92,0.999,10.2,35.7,#FF6B6B,Medium
21317,GLASS SPHERE CANDLE STAND MEDIUM,C,Low,5.440677966101695,15.691279355371226,2.884066922015272,16,92,179.0,300.0,Overstocked,67,0,354.48,0.0,1587.2,0.92,0.999,6.6,55.1,#FF6B6B,Medium
22232,JIGSAW TOADSTOOLS 3 PIECE,C,Low,10.547368421052632,10.77503855060748,1.0215854913250604,16,77,246.0,167.0,Understocked,0,79,0.0,101.98,215.57,0.92,0.487,23.1,15.8,#45B7D1,Medium
21426,WOODLAND STORAGE BOX SMALL,C,Low,15.382978723404255,21.586583183612355,1.4032771917424351,16,140,386.0,430.0,Optimal,0,0,0.0,0.0,825.84,0.92,0.968,13.1,28.0,#4ECDC4,Low
20765,CHRYSANTHEMUM SKETCHBOOK ,C,Low,4.0588235294117645,10.42162976309583,2.5676479126467986,16,61,126.0,222.0,Overstocked,58,0,215.49,0.0,824.81,0.92,1.0,6.7,54.7,#FF6B6B,Medium
85164B,BLACK BAROQUE CUCKOO CLOCK,C,Low,3.054054054054054,2.943410209886428,0.9637714846530782,25,30,106.0,114.0,Optimal,0,0,0.0,0.0,1322.55,0.92,0.962,9.8,37.3,#4ECDC4,Low
84507B,STRIPES DESIGN MONKEY DOLL,C,Low,9.776315789473685,24.68122022062417,2.524593185420507,16,146,302.0,410.0,Overstocked,17,0,41.34,0.0,996.95,0.92,0.993,8.7,41.9,#FF6B6B,Medium
23067,HANGING ENGRAVED METAL HEART,C,Low,4.875,4.3820397906993875,0.898879957066541,20,39,136.0,188.0,Overstocked,11,0,45.65,0.0,780.2,0.92,0.999,9.5,38.6,#FF6B6B,Medium
21634,ASSORTED MINI MADRAS NOTEBOOK,C,Low,28.57777777777778,15.113944327385662,0.528870524675237,20,187,759.0,590.0,Understocked,0,169,0.0,162.8,568.37,0.92,0.555,17.7,20.6,#45B7D1,Medium
21817,GLITTER CHRISTMAS TREE,C,High,21.414634146341463,18.157031912985943,0.8478796223603914,14,117,417.0,435.0,Optimal,0,0,0.0,0.0,313.62,0.85,0.885,18.0,20.3,#4ECDC4,Low
70007,HI TEC ALPINE HAND WARMER,C,Low,13.121951219512194,21.954155513111576,1.6730862008133358,16,137,347.0,348.0,Optimal,0,0,0.0,0.0,528.73,0.92,0.922,13.8,26.5,#4ECDC4,Low
23193,BUFFALO BILL TREASURE BOOK BOX,C,Low,4.911764705882353,4.518614834581107,0.9199575112320816,20,40,138.0,74.0,Understocked,0,64,0.0,145.95,168.76,0.92,0.195,24.2,15.1,#45B7D1,Medium
22409,MONEY BOX BISCUITS DESIGN,C,Low,8.805825242718447,10.61727989649576,1.2057109474521093,16,72,213.0,114.0,Understocked,0,99,0.0,123.48,142.18,0.92,0.299,28.2,12.9,#45B7D1,Medium
21009,ETCHED GLASS STAR TREE DECORATION,C,Medium,20.86046511627907,17.865344738785723,0.8564212082138083,17,131,486.0,849.0,Overstocked,217,0,271.25,0.0,1061.25,0.9,1.0,9.0,40.7,#FF6B6B,Medium
85221,ASSORTED COLOUR SILK COIN PURSE,C,Low,63.96969696969697,62.04307215983347,0.9698822270367147,20,530,1809.0,1645.0,Understocked,0,164,0.0,149.07,1495.21,0.92,0.834,14.2,25.7,#45B7D1,Medium
22228,BUNNY WOODEN PAINTED WITH BIRD ,C,Low,11.153846153846153,9.140981524538917,0.819536274613834,20,85,308.0,393.0,Optimal,0,0,0.0,0.0,299.28,0.92,0.998,10.4,35.2,#4ECDC4,Low
79030G,"TUMBLER, NEW ENGLAND",C,Low,20.55263157894737,28.32496883756666,1.378167497858557,16,184,513.0,486.0,Understocked,0,27,0.0,31.12,560.18,0.92,0.885,15.4,23.6,#45B7D1,Medium
23405,HOME SWEET HOME 2 DRAWER CABINET,C,Low,6.131578947368421,5.854871164975685,0.9548716921419571,20,50,173.0,331.0,Overstocked,106,0,522.15,0.0,1630.49,0.92,1.0,6.8,54.0,#FF6B6B,Medium
35962,12 ASS ZINC CHRISTMAS DECORATIONS,C,High,10.64,10.899840852610872,1.0244211327641797,14,63,212.0,188.0,Understocked,0,24,0.0,50.4,394.8,0.85,0.741,20.7,17.7,#45B7D1,Medium
85170A,SET/6 IVORY BIRD T-LIGHT CANDLES,C,Low,12.150943396226415,17.367516347851478,1.4293142335964726,16,112,306.0,350.0,Optimal,0,0,0.0,0.0,694.01,0.92,0.975,12.7,28.8,#4ECDC4,Low
22481,BLACK TEA TOWEL CLASSIC DESIGN,C,Low,7.913385826771654,8.265460378623272,1.0444910130200553,16,59,186.0,336.0,Overstocked,94,0,112.87,0.0,403.45,0.92,1.0,8.6,42.5,#FF6B6B,Medium
84658,WHITE STITCHED CUSHION COVER,C,Low,3.9615384615384617,4.1395345881312355,1.044931061081671,16,29,92.0,162.0,Overstocked,42,0,276.92,0.0,1068.11,0.92,1.0,8.9,40.9,#FF6B6B,Medium
21739,COSY SLIPPER SHOES SMALL GREEN,C,Low,4.4186046511627906,4.007243782948338,0.906902540351466,20,35,123.0,96.0,Understocked,0,27,0.0,78.6,279.47,0.92,0.619,16.8,21.7,#45B7D1,Medium
84674,FLYING PIG WATERING CAN,C,Low,5.421686746987952,7.045359105472633,1.2994773461205078,16,46,133.0,227.0,Overstocked,54,0,154.58,0.0,649.82,0.92,1.0,8.7,41.9,#FF6B6B,Medium
21159,MOODY BOY  DOOR HANGER ,C,Low,8.87719298245614,15.097023674850915,1.7006528645583046,16,94,236.0,280.0,Optimal,0,0,0.0,0.0,293.1,0.92,0.981,11.6,31.5,#4ECDC4,Low
23444,Next Day Carriage,C,Low,1.3518518518518519,0.6488715140834577,0.47998714740420156,30,12,53.0,65.0,Optimal,0,0,0.0,0.0,993.06,0.92,0.997,7.6,48.1,#4ECDC4,Low
21849,SILVER DIAMANTE PEN IN GIFT BOX,C,Low,8.672727272727272,15.160932426927836,1.748115898283084,16,94,233.0,163.0,Understocked,0,70,0.0,298.06,694.05,0.92,0.642,19.4,18.8,#45B7D1,Medium
23221,REINDEER HEART DECORATION SILVER,C,Medium,19.575757575757574,16.900669632669413,0.8633469007400784,17,123,456.0,283.0,Understocked,0,173,0.0,159.67,261.19,0.9,0.303,25.2,14.5,#45B7D1,Medium
84912A,PINK ROSE WASHBAG,C,Low,3.1956521739130435,2.2494889795009714,0.7039217214764945,20,23,87.0,138.0,Overstocked,25,0,93.75,0.0,517.5,0.92,1.0,8.5,43.2,#FF6B6B,Medium
85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,C,Low,19.01123595505618,29.962664033010416,1.5760502948805715,16,189,493.0,614.0,Optimal,0,0,0.0,0.0,810.17,0.92,0.989,11.3,32.3,#4ECDC4,Low
