StockCode,Description,ABC_Class,ObsolescenceRisk,ObsolescenceType,DemandStability,DemandCV,AvgDailyDemand,DemandStd,DaysWithSales,AvgUnitPrice,TotalRevenue,LeadTimeDays,LeadTimeStd,SafetyStock,ReorderPoint,CurrentStock,StockStatus,StatusReason,ExcessStock,DeficitStock,ExcessValue,DeficitValue,InventoryValue,DailyHoldingCost,ExcessHoldingCost,ServiceLevelTarget,ServiceLevelAchievable,StockoutRisk,ServiceLevelGap,AnnualTurns,DaysOnHand,YearMonth,AnalysisDate,IsOverstocked,IsUnderstocked,IsOptimal,InventoryValueSafe,ExcessValuePct,StockoutRiskPct,ServiceLevelGapPct,ServiceLevelTargetPct,ServiceLevelAchievablePct,StatusColor,ABC_Color,ActionPriority,RiskScore,Category,Recommendation,ImpactValue
22537,MAGIC DRAWING SLATE DINOSAUR,B,Low,Stable,Moderate,0.966543762623009,21.04,20.336080765588108,200,0.42,1767.3600000000001,10,2.0,145,355.0,607.0,Overstocked,Overstocked: Stock 607.0 > tolerance 426,181,0,76.02,0.0,254.94,0.17,0.05,0.97,1.0,0.0,-0.03,12.7,28.8,2026-02,2026-02-10,1,0,0,254.94,0.2981878088962109,0.0,-3.0,97.0,100.0,#FF6B6B,#C0C0C0,High,50,B-Overstocked,Reduce by 181 units to 355,76.02
21215,IVORY PAPER CUP CAKE CASES ,B,Low,Stable,Volatile,1.3458047938339324,22.320261437908496,30.038714842763916,153,0.5449019607843137,1763.5900000000001,8,1.6,173,352.0,467.0,Overstocked,Overstocked: Stock 467.0 > tolerance 422,45,0,24.52,0.0,254.47,0.17,0.02,0.97,0.999,0.001,-0.029,17.4,20.9,2026-02,2026-02-10,1,0,0,254.47,0.09635713443627933,0.1,-2.9000000000000004,97.0,99.9,#FF6B6B,#C0C0C0,High,60,B-Overstocked,Reduce by 45 units to 352,24.52
21241,GREEN SPOTTY CUP,B,Low,Stable,Volatile,1.4047704552974039,14.986013986013987,21.05190969022613,143,0.8471428571428571,1759.1499999999999,8,1.6,121,241.0,136.0,Understocked,Understocked by 105 units,0,105,0.0,88.95,115.21,0.08,0.0,0.97,0.599,0.401,0.371,40.2,9.1,2026-02,2026-02-10,0,1,0,115.21,0.0,40.1,37.1,97.0,59.9,#45B7D1,#C0C0C0,High,70,B-Understocked,Increase by 105 units to 241,88.95
20931,BLUE POT PLANT CANDLE ,B,Low,Stable,Volatile,1.3732449440354706,6.784090909090909,9.31621854078609,88,3.45719696969697,1758.7500000000002,8,1.6,54,108.0,157.0,Overstocked,Overstocked: Stock 157.0 > tolerance 130,27,0,93.34,0.0,542.78,0.37,0.06,0.97,1.0,0.0,-0.03,15.8,23.1,2026-02,2026-02-10,1,0,0,542.78,0.17196654261395042,0.0,-3.0,97.0,100.0,#FF6B6B,#C0C0C0,High,60,B-Overstocked,Reduce by 27 units to 108,93.34
22514,CHILDS GARDEN SPADE BLUE,B,Low,Stable,Volatile,1.455284448138657,6.226950354609929,9.061984010395326,141,2.088380614657211,1755.8400000000001,8,1.6,52,102.0,197.0,Overstocked,Overstocked: Stock 197.0 > tolerance 122,75,0,156.63,0.0,411.41,0.28,0.11,0.97,1.0,0.0,-0.03,11.5,31.6,2026-02,2026-02-10,1,0,0,411.41,0.38071510172334166,0.0,-3.0,97.0,100.0,#FF6B6B,#C0C0C0,High,60,B-Overstocked,Reduce by 75 units to 102,156.63
22695,WICKER WREATH SMALL,B,Low,Stable,Volatile,1.1070211194268906,10.139344262295081,11.224468235500522,122,1.4530601092896176,1754.9299999999998,8,1.6,67,148.0,208.0,Overstocked,Overstocked: Stock 208.0 > tolerance 178,30,0,43.59,0.0,302.24,0.21,0.03,0.97,1.0,0.0,-0.03,17.8,20.5,2026-02,2026-02-10,1,0,0,302.24,0.14422313393329805,0.0,-3.0,97.0,100.0,#FF6B6B,#C0C0C0,High,60,B-Overstocked,Reduce by 30 units to 148,43.59
21710,FOLDING UMBRELLA PINKWHITE POLKADOT,B,Low,Stable,Volatile,2.305065947291083,6.9605263157894735,16.044472185749772,76,4.773815789473685,1751.16,8,1.6,88,144.0,249.0,Overstocked,Overstocked: Stock 249.0 > tolerance 173,76,0,362.81,0.0,1188.68,0.81,0.25,0.97,1.0,0.0,-0.03,10.2,35.8,2026-02,2026-02-10,1,0,0,1188.68,0.30522091732005247,0.0,-3.0,97.0,100.0,#FF6B6B,#C0C0C0,High,60,B-Overstocked,Reduce by 76 units to 144,362.81
21695,SMALL SILVER FLOWER CANDLE POT,B,Low,Stable,Moderate,0.8435260293882711,8.63768115942029,7.286108891527674,69,2.932608695652174,1748.6000000000001,10,2.0,54,140.0,256.0,Overstocked,Overstocked: Stock 256.0 > tolerance 168,88,0,258.07,0.0,750.75,0.51,0.18,0.97,1.0,0.0,-0.03,12.3,29.6,2026-02,2026-02-10,1,0,0,750.75,0.34374958374958375,0.0,-3.0,97.0,100.0,#FF6B6B,#C0C0C0,High,50,B-Overstocked,Reduce by 88 units to 140,258.07
21947,SET OF 6 HEART CHOPSTICKS,B,Low,Stable,Volatile,1.4711745961302176,10.462686567164178,15.392438684884814,134,1.30205223880597,1745.71,8,1.6,88,172.0,145.0,Understocked,Understocked by 27 units,0,27,0.0,35.16,188.8,0.13,0.0,0.97,0.906,0.094,0.064,26.3,13.9,2026-02,2026-02-10,0,1,0,188.8,0.0,9.4,6.4,97.0,90.60000000000001,#45B7D1,#C0C0C0,High,70,B-Understocked,Increase by 27 units to 172,35.16
20764,ABSTRACT CIRCLES SKETCHBOOK ,B,Low,Stable,Volatile,2.0644767353180153,5.067226890756302,10.46117202854423,119,3.7083753501400563,1744.38,8,1.6,58,99.0,81.0,Understocked,Understocked by 18 units,0,18,0.0,66.75,300.38,0.21,0.0,0.97,0.906,0.094,0.064,22.8,16.0,2026-02,2026-02-10,0,1,0,300.38,0.0,9.4,6.4,97.0,90.60000000000001,#45B7D1,#C0C0C0,High,70,B-Understocked,Increase by 18 units to 99,66.75
22944,CHRISTMAS METAL POSTCARD WITH BELLS,B,High,Seasonal,Moderate,0.9084271065049242,46.79032258064516,42.5055973543675,62,0.8200000000000001,1743.71,7,2.1,191,519.0,735.0,Overstocked,Overstocked: Stock 735.0 > tolerance 623,112,0,91.84,0.0,602.7,0.41,0.06,0.9,0.997,0.003,-0.097,23.2,15.7,2026-02,2026-02-10,1,0,0,602.7,0.15238095238095237,0.3,-9.700000000000001,90.0,99.7,#FF6B6B,#C0C0C0,High,75,B-Overstocked,Reduce by 112 units to 519,91.84
23233,WRAP POPPIES  DESIGN,B,Low,Stable,Moderate,0.6060648033637432,38.425925925925924,23.28860124036606,108,0.42,1743.0,10,2.0,200,584.0,652.0,Optimal,Within B-item guidelines,0,0,0.0,0.0,273.84,0.19,0.0,0.97,0.994,0.006,-0.024,21.5,17.0,2026-02,2026-02-10,0,0,1,273.84,0.0,0.6,-2.4,97.0,99.4,#4ECDC4,#C0C0C0,Low,30,B-Optimal,Maintain current levels,0.0
22307,GOLD MUG BONE CHINA TREE OF LIFE,B,Low,Stable,Volatile,1.1475664284241094,15.1,17.328253069204052,80,1.545125,1741.31,8,2.9,124,245.0,431.0,Overstocked,Overstocked: Stock 431.0 > tolerance 294,137,0,211.68,0.0,665.95,0.46,0.14,0.97,1.0,0.0,-0.03,12.8,28.5,2026-02,2026-02-10,1,0,0,665.95,0.3178617013289286,0.0,-3.0,97.0,100.0,#FF6B6B,#C0C0C0,High,60,B-Overstocked,Reduce by 137 units to 245,211.68
21424,WOODLAND STORAGE BOX LARGE ,B,Low,Stable,Volatile,1.6314852941866813,13.719298245614034,22.382833334280434,57,2.7687719298245614,1739.54,8,1.6,126,236.0,437.0,Overstocked,Overstocked: Stock 437.0 > tolerance 283,154,0,426.39,0.0,1209.95,0.83,0.29,0.97,1.0,0.0,-0.03,11.5,31.9,2026-02,2026-02-10,1,0,0,1209.95,0.35240299185916774,0.0,-3.0,97.0,100.0,#FF6B6B,#C0C0C0,High,60,B-Overstocked,Reduce by 154 units to 236,426.39
21394,RED POLKADOT BEAKER ,B,Low,Stable,Volatile,1.0641763400990827,38.55555555555556,41.02991000159797,99,0.7083838383838383,1739.11,8,1.6,247,555.0,572.0,Optimal,Within B-item guidelines,0,0,0.0,0.0,405.2,0.28,0.0,0.97,0.978,0.022,-0.008,24.6,14.8,2026-02,2026-02-10,0,0,1,405.2,0.0,2.1999999999999997,-0.8,97.0,97.8,#4ECDC4,#C0C0C0,Low,40,B-Optimal,Maintain current levels,0.0
16237,SLEEPING CAT ERASERS,B,Low,Stable,Moderate,0.924901391102435,36.377682403433475,33.64576906001819,233,0.20839055793991415,1736.46,10,2.0,242,606.0,518.0,Understocked,Understocked by 88 units,0,88,0.0,18.34,107.95,0.07,0.0,0.97,0.884,0.116,0.086,25.6,14.2,2026-02,2026-02-10,0,1,0,107.95,0.0,11.600000000000001,8.6,97.0,88.4,#45B7D1,#C0C0C0,High,60,B-Understocked,Increase by 88 units to 606,18.34
22858,EASTER TIN KEEPSAKE,B,High,Seasonal,Volatile,1.5868132343636605,15.125,24.000550169750365,72,1.6444444444444444,1732.05,7,2.1,91,197.0,329.0,Overstocked,Overstocked: Stock 329.0 > tolerance 236,93,0,152.93,0.0,541.02,0.37,0.1,0.9,0.999,0.001,-0.099,16.8,21.8,2026-02,2026-02-10,1,0,0,541.02,0.2826697719123138,0.1,-9.9,90.0,99.9,#FF6B6B,#C0C0C0,High,85,B-Overstocked,Reduce by 93 units to 197,152.93
23371,SET 36 COLOUR PENCILS SPACEBOY ,B,Low,Stable,Volatile,1.3808798756681016,26.563636363636363,36.681190879110844,55,1.2453939393939395,1728.97,8,1.6,211,424.0,387.0,Understocked,Understocked by 37 units,0,37,0.0,46.08,481.97,0.33,0.0,0.97,0.94,0.06,0.03,25.1,14.6,2026-02,2026-02-10,0,1,0,481.97,0.0,6.0,3.0,97.0,94.0,#45B7D1,#C0C0C0,High,70,B-Understocked,Increase by 37 units to 424,46.08
85232A,SET/3 POLKA DOT STACKING TINS,B,Low,Stable,Volatile,1.1644783189098955,3.2962962962962963,3.8384655697400256,108,4.940277777777778,1728.6000000000001,8,1.6,23,49.0,85.0,Overstocked,Overstocked: Stock 85.0 > tolerance 59,26,0,128.45,0.0,419.92,0.29,0.09,0.97,1.0,0.0,-0.03,14.2,25.8,2026-02,2026-02-10,1,0,0,419.92,0.30589159839969515,0.0,-3.0,97.0,100.0,#FF6B6B,#C0C0C0,High,60,B-Overstocked,Reduce by 26 units to 49,128.45
22931,BAKING MOULD HEART WHITE CHOCOLATE,B,High,Perishable,Volatile,2.126246464592057,9.89041095890411,21.029451334732396,73,2.5665753424657534,1727.41,7,2.1,76,145.0,165.0,Optimal,Within B-item guidelines,0,0,0.0,0.0,423.48,0.29,0.0,0.9,0.947,0.053,-0.047,21.9,16.7,2026-02,2026-02-10,0,0,1,423.48,0.0,5.3,-4.7,90.0,94.69999999999999,#4ECDC4,#C0C0C0,Low,65,B-Optimal,Maintain current levels,0.0
21846,PINK DIAMANTE PEN IN GIFT BOX,B,Low,Stable,Volatile,1.817394004946911,12.058823529411764,21.915633589065692,68,4.345637254901961,1725.8200000000002,8,1.6,122,218.0,327.0,Overstocked,Overstocked: Stock 327.0 > tolerance 262,65,0,282.47,0.0,1421.02,0.97,0.19,0.97,1.0,0.0,-0.03,13.5,27.1,2026-02,2026-02-10,1,0,0,1421.02,0.19877974975721666,0.0,-3.0,97.0,100.0,#FF6B6B,#C0C0C0,High,60,B-Overstocked,Reduce by 65 units to 218,282.47
22566,FELTCRAFT HAIRBAND PINK AND PURPLE,B,Low,Stable,Moderate,0.9431243457948928,11.268156424581006,10.627272656247479,179,0.8732402234636871,1724.59,10,2.0,76,189.0,122.0,Understocked,Understocked by 67 units,0,67,0.0,58.51,106.54,0.07,0.0,0.97,0.591,0.409,0.379,33.7,10.8,2026-02,2026-02-10,0,1,0,106.54,0.0,40.9,37.9,97.0,59.099999999999994,#45B7D1,#C0C0C0,High,60,B-Understocked,Increase by 67 units to 189,58.51
23491,VINTAGE JINGLE BELLS HEART,B,Medium,Fashion,Moderate,0.6557907225949836,6.147058823529412,4.031184147716223,34,8.25,1724.25,8,1.6,25,74.0,106.0,Overstocked,Overstocked: Stock 106.0 > tolerance 89,17,0,140.25,0.0,874.5,0.6,0.1,0.95,1.0,0.0,-0.05,21.2,17.2,2026-02,2026-02-10,1,0,0,874.5,0.16037735849056603,0.0,-5.0,95.0,100.0,#FF6B6B,#C0C0C0,High,65,B-Overstocked,Reduce by 17 units to 74,140.25
23194,GYMKHANA TREASURE BOOK BOX,B,Low,Stable,Volatile,1.4088318388565388,7.1,10.002706055881426,110,2.2524545454545457,1722.62,8,1.6,57,114.0,134.0,Optimal,Within B-item guidelines,0,0,0.0,0.0,301.83,0.21,0.0,0.97,0.994,0.006,-0.024,19.3,18.9,2026-02,2026-02-10,0,0,1,301.83,0.0,0.6,-2.4,97.0,99.4,#4ECDC4,#C0C0C0,Low,40,B-Optimal,Maintain current levels,0.0
21647,ASSORTED TUTTI FRUTTI LARGE PURSE,B,Low,Stable,Moderate,0.9662925653923788,9.761904761904763,9.432855995497032,84,2.1,1722.0000000000002,10,2.0,67,165.0,228.0,Overstocked,Overstocked: Stock 228.0 > tolerance 198,30,0,63.0,0.0,478.8,0.33,0.04,0.97,1.0,0.0,-0.03,15.6,23.4,2026-02,2026-02-10,1,0,0,478.8,0.13157894736842105,0.0,-3.0,97.0,100.0,#FF6B6B,#C0C0C0,High,50,B-Overstocked,Reduce by 30 units to 165,63.0
22708,WRAP DOLLY GIRL,B,Low,Stable,Moderate,0.5734923213286737,33.333333333333336,19.11641071095579,123,0.42,1722.0,10,2.0,169,502.0,378.0,Understocked,Understocked by 124 units,0,124,0.0,52.08,158.76,0.11,0.0,0.97,0.69,0.31,0.28,32.2,11.3,2026-02,2026-02-10,0,1,0,158.76,0.0,31.0,28.000000000000004,97.0,69.0,#45B7D1,#C0C0C0,High,60,B-Understocked,Increase by 124 units to 502,52.08
21640,ASSORTED TUTTI FRUTTI  FOB NOTEBOOK,B,Low,Stable,Volatile,1.1015581059818307,18.36036036036036,20.22500378370244,111,0.8488288288288288,1719.82,8,1.6,121,268.0,430.0,Overstocked,Overstocked: Stock 430.0 > tolerance 322,108,0,91.67,0.0,365.0,0.25,0.06,0.97,1.0,0.0,-0.03,15.6,23.4,2026-02,2026-02-10,1,0,0,365.0,0.25115068493150683,0.0,-3.0,97.0,100.0,#FF6B6B,#C0C0C0,High,60,B-Overstocked,Reduce by 108 units to 268,91.67
22496,SET OF 2 ROUND TINS DUTCH CHEESE,B,Low,Stable,Volatile,1.1714954899952184,4.417910447761194,5.175562164754995,134,2.9440298507462686,1717.6000000000001,8,1.6,31,66.0,118.0,Overstocked,Overstocked: Stock 118.0 > tolerance 79,39,0,114.82,0.0,347.4,0.24,0.08,0.97,1.0,0.0,-0.03,13.7,26.7,2026-02,2026-02-10,1,0,0,347.4,0.33051237766263675,0.0,-3.0,97.0,100.0,#FF6B6B,#C0C0C0,High,60,B-Overstocked,Reduce by 39 units to 66,114.82
20772,GARDEN PATH JOURNAL,B,Low,Stable,Volatile,2.089125215621343,9.158415841584159,19.13307746979943,101,2.3745049504950493,1716.6,8,1.6,105,178.0,147.0,Understocked,Understocked by 31 units,0,31,0.0,73.61,349.05,0.24,0.0,0.97,0.906,0.094,0.064,22.7,16.1,2026-02,2026-02-10,0,1,0,349.05,0.0,9.4,6.4,97.0,90.60000000000001,#45B7D1,#C0C0C0,High,70,B-Understocked,Increase by 31 units to 178,73.61
21677,HEARTS  STICKERS,B,Low,Stable,Moderate,0.6939798941957742,12.444444444444445,8.636194238880746,162,0.8764814814814815,1714.3799999999999,10,2.0,69,193.0,124.0,Understocked,Understocked by 69 units,0,69,0.0,60.48,108.68,0.07,0.0,0.97,0.495,0.505,0.475,36.6,10.0,2026-02,2026-02-10,0,1,0,108.68,0.0,50.5,47.5,97.0,49.5,#45B7D1,#C0C0C0,High,60,B-Understocked,Increase by 69 units to 193,60.48
84031B,CHARLIE LOLA BLUE HOT WATER BOTTLE ,B,Low,Stable,Volatile,1.579323650082087,6.55,10.34456990803767,80,4.3358125,1712.56,8,1.6,58,110.0,59.0,Understocked,Understocked by 51 units,0,51,0.0,221.13,255.81,0.18,0.0,0.97,0.584,0.416,0.386,40.5,9.0,2026-02,2026-02-10,0,1,0,255.81,0.0,41.6,38.6,97.0,58.4,#45B7D1,#C0C0C0,High,70,B-Understocked,Increase by 51 units to 110,221.13
23357,HOT WATER BOTTLE SEX BOMB,B,Low,Stable,Volatile,1.2267159210707566,7.4423076923076925,9.129597335661208,52,4.809615384615385,1711.5500000000002,8,1.6,53,113.0,165.0,Overstocked,Overstocked: Stock 165.0 > tolerance 136,29,0,139.48,0.0,793.59,0.54,0.1,0.97,1.0,0.0,-0.03,16.5,22.2,2026-02,2026-02-10,1,0,0,793.59,0.17575826308295214,0.0,-3.0,97.0,100.0,#FF6B6B,#C0C0C0,High,60,B-Overstocked,Reduce by 29 units to 113,139.48
22246,"GARLAND, MAGIC GARDEN 1.8M",B,Low,Stable,Volatile,1.215264133812292,9.813186813186814,11.92561397246568,91,2.027252747252747,1711.23,8,1.6,70,149.0,210.0,Overstocked,Overstocked: Stock 210.0 > tolerance 179,31,0,62.84,0.0,425.72,0.29,0.04,0.97,1.0,0.0,-0.03,17.1,21.4,2026-02,2026-02-10,1,0,0,425.72,0.14760875692943717,0.0,-3.0,97.0,100.0,#FF6B6B,#C0C0C0,High,60,B-Overstocked,Reduce by 31 units to 149,62.84
20716,PARTY FOOD SHOPPER BAG,B,High,Perishable,Volatile,1.0381681463005528,10.115942028985508,10.502048784315736,138,1.2431159420289857,1710.8,7,2.1,45,116.0,153.0,Overstocked,Overstocked: Stock 153.0 > tolerance 139,14,0,17.4,0.0,190.2,0.13,0.01,0.9,0.991,0.009,-0.091,24.1,15.1,2026-02,2026-02-10,1,0,0,190.2,0.0914826498422713,0.8999999999999999,-9.1,90.0,99.1,#FF6B6B,#C0C0C0,High,85,B-Overstocked,Reduce by 14 units to 116,17.4
20658,RED SPOTTY LUGGAGE TAG,B,Low,Stable,Moderate,0.9405248107321525,7.668539325842697,7.212451498030271,178,1.2478651685393258,1701.69,10,2.0,52,129.0,109.0,Understocked,Understocked by 20 units,0,20,0.0,24.96,136.02,0.09,0.0,0.97,0.88,0.12,0.09,25.7,14.2,2026-02,2026-02-10,0,1,0,136.02,0.0,12.0,9.0,97.0,88.0,#45B7D1,#C0C0C0,High,60,B-Understocked,Increase by 20 units to 129,24.96
22933,BAKING MOULD EASTER EGG MILK CHOC,B,High,Seasonal,Volatile,1.7271712810796345,9.819672131147541,16.960255694536084,61,2.9368852459016392,1699.8500000000001,7,2.1,63,132.0,143.0,Optimal,Within B-item guidelines,0,0,0.0,0.0,419.97,0.29,0.0,0.9,0.934,0.066,-0.034,25.1,14.6,2026-02,2026-02-10,0,0,1,419.97,0.0,6.6000000000000005,-3.4000000000000004,90.0,93.4,#4ECDC4,#C0C0C0,Low,65,B-Optimal,Maintain current levels,0.0
21949,SET OF 6 STRAWBERRY CHOPSTICKS,B,Low,Stable,Volatile,1.5327606946314218,13.428571428571429,20.58278647076481,105,1.2573333333333334,1697.73,8,1.6,117,224.0,312.0,Overstocked,Overstocked: Stock 312.0 > tolerance 269,43,0,54.07,0.0,392.29,0.27,0.04,0.97,1.0,0.0,-0.03,15.7,23.2,2026-02,2026-02-10,1,0,0,392.29,0.1378317061357669,0.0,-3.0,97.0,100.0,#FF6B6B,#C0C0C0,High,60,B-Overstocked,Reduce by 43 units to 224,54.07
22559,SEASIDE FLYING DISC,B,Low,Stable,Volatile,1.1958126350966367,13.679611650485437,16.358252454865642,103,1.2766343042071198,1697.69,8,1.6,96,205.0,255.0,Overstocked,Overstocked: Stock 255.0 > tolerance 246,9,0,11.49,0.0,325.54,0.22,0.01,0.97,0.998,0.002,-0.028,19.6,18.6,2026-02,2026-02-10,1,0,0,325.54,0.035295201818516926,0.2,-2.8000000000000003,97.0,99.8,#FF6B6B,#C0C0C0,High,60,B-Overstocked,Reduce by 9 units to 205,11.49
22133,PINK LOVE HEART SHAPE CUP,B,Low,Stable,Volatile,1.1270332828732952,15.435114503816793,17.395887770761853,131,0.8604198473282443,1695.3,8,1.6,104,227.0,450.0,Overstocked,Overstocked: Stock 450.0 > tolerance 272,178,0,153.15,0.0,387.19,0.27,0.1,0.97,1.0,0.0,-0.03,12.5,29.2,2026-02,2026-02-10,1,0,0,387.19,0.39554224024380796,0.0,-3.0,97.0,100.0,#FF6B6B,#C0C0C0,High,60,B-Overstocked,Reduce by 178 units to 227,153.15
23073,GEORGIAN TRINKET BOX,B,Low,Stable,Volatile,1.4304830353525548,2.84,4.0625718204012555,50,12.4055,1694.0,10,2.0,26,54.0,38.0,Understocked,Understocked by 16 units,0,16,0.0,198.49,471.41,0.32,0.0,0.97,0.753,0.247,0.217,27.3,13.4,2026-02,2026-02-10,0,1,0,471.41,0.0,24.7,21.7,97.0,75.3,#45B7D1,#C0C0C0,High,70,B-Understocked,Increase by 16 units to 54,198.49
23148,MINIATURE ANTIQUE ROSE HOOK IVORY,B,Low,Stable,Moderate,0.8559988383521223,16.729508196721312,14.320439582595752,122,0.8300737704918032,1692.59,10,2.0,106,273.0,421.0,Overstocked,Overstocked: Stock 421.0 > tolerance 328,93,0,77.2,0.0,349.46,0.24,0.05,0.97,1.0,0.0,-0.03,14.5,25.2,2026-02,2026-02-10,1,0,0,349.46,0.22091226463686833,0.0,-3.0,97.0,100.0,#FF6B6B,#C0C0C0,High,50,B-Overstocked,Reduce by 93 units to 273,77.2
23501,KEY RING BASEBALL BOOT UNION JACK,B,Low,Stable,Moderate,0.915699634652225,37.54054054054054,34.375859257620014,37,1.243189189189189,1690.05,10,2.0,248,623.0,689.0,Optimal,Within B-item guidelines,0,0,0.0,0.0,856.56,0.59,0.0,0.97,0.991,0.009,-0.021,19.9,18.4,2026-02,2026-02-10,0,0,1,856.56,0.0,0.8999999999999999,-2.1,97.0,99.1,#4ECDC4,#C0C0C0,Low,30,B-Optimal,Maintain current levels,0.0
22614,PACK OF 12 SPACEBOY TISSUES,B,Low,Stable,Moderate,0.8302180312089344,27.014705882352942,22.42809593133548,204,0.31880718954248366,1689.7499999999998,10,2.0,168,438.0,500.0,Optimal,Within B-item guidelines,0,0,0.0,0.0,159.4,0.11,0.0,0.97,0.995,0.005,-0.025,19.7,18.5,2026-02,2026-02-10,0,0,1,159.4,0.0,0.5,-2.5,97.0,99.5,#4ECDC4,#C0C0C0,Low,30,B-Optimal,Maintain current levels,0.0
21680,WOODLAND  STICKERS,B,Low,Stable,Moderate,0.9021176305262588,15.16030534351145,13.67637873454313,131,0.85,1688.1,10,2.0,99,251.0,396.0,Overstocked,Overstocked: Stock 396.0 > tolerance 301,95,0,80.75,0.0,336.6,0.23,0.06,0.97,1.0,0.0,-0.03,14.0,26.1,2026-02,2026-02-10,1,0,0,336.6,0.2398989898989899,0.0,-3.0,97.0,100.0,#FF6B6B,#C0C0C0,High,50,B-Overstocked,Reduce by 95 units to 251,80.75
22714,CARD BIRTHDAY COWBOY,B,Low,Stable,Moderate,0.873703478524391,22.456989247311828,19.62074962256119,186,0.4203763440860215,1686.45,10,2.0,144,369.0,568.0,Overstocked,Overstocked: Stock 568.0 > tolerance 443,125,0,52.55,0.0,238.77,0.16,0.04,0.97,1.0,0.0,-0.03,14.4,25.3,2026-02,2026-02-10,1,0,0,238.77,0.22008627549524645,0.0,-3.0,97.0,100.0,#FF6B6B,#C0C0C0,High,50,B-Overstocked,Reduce by 125 units to 369,52.55
22210,WOOD STAMP SET BEST WISHES,B,Low,Stable,Volatile,1.461776037077442,8.830188679245284,12.907758214193262,159,1.2919182389937107,1683.2099999999998,8,1.6,74,145.0,288.0,Overstocked,Overstocked: Stock 288.0 > tolerance 174,114,0,147.28,0.0,372.07,0.25,0.1,0.97,1.0,0.0,-0.03,11.2,32.6,2026-02,2026-02-10,1,0,0,372.07,0.3958394925686027,0.0,-3.0,97.0,100.0,#FF6B6B,#C0C0C0,High,60,B-Overstocked,Reduce by 114 units to 145,147.28
22522,CHILDS GARDEN FORK BLUE ,B,Low,Stable,Volatile,1.2079147763625517,10.411458333333334,12.57615436431636,192,0.849040798611111,1681.99,8,1.6,74,157.0,109.0,Understocked,Understocked by 48 units,0,48,0.0,40.75,92.55,0.06,0.0,0.97,0.744,0.256,0.226,34.9,10.5,2026-02,2026-02-10,0,1,0,92.55,0.0,25.6,22.6,97.0,74.4,#45B7D1,#C0C0C0,High,70,B-Understocked,Increase by 48 units to 157,40.75
22286,"DECORATION , WOBBLY RABBIT , METAL ",B,Medium,Seasonal,Volatile,1.1655688162545448,14.314814814814815,16.684901758606724,108,1.2748148148148148,1681.62,7,1.4,80,180.0,118.0,Understocked,Understocked by 62 units,0,62,0.0,79.04,150.43,0.1,0.0,0.95,0.643,0.357,0.307,44.3,8.2,2026-02,2026-02-10,0,1,0,150.43,0.0,35.699999999999996,30.7,95.0,64.3,#45B7D1,#C0C0C0,High,85,B-Understocked,Increase by 62 units to 180,79.04
21187,WHITE BELL HONEYCOMB PAPER GARLAND ,B,Low,Stable,Volatile,1.325220826681867,12.630952380952381,16.738801156065012,84,1.6363095238095238,1681.05,8,1.6,97,198.0,314.0,Overstocked,Overstocked: Stock 314.0 > tolerance 238,76,0,124.36,0.0,513.8,0.35,0.09,0.97,1.0,0.0,-0.03,14.7,24.9,2026-02,2026-02-10,1,0,0,513.8,0.24203970416504478,0.0,-3.0,97.0,100.0,#FF6B6B,#C0C0C0,High,60,B-Overstocked,Reduce by 76 units to 198,124.36
23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,B,Low,Stable,Moderate,0.9863235830731797,27.272727272727273,26.899734083813993,77,0.8203571428571428,1674.36,10,2.0,190,463.0,633.0,Overstocked,Overstocked: Stock 633.0 > tolerance 556,77,0,63.17,0.0,519.29,0.36,0.04,0.97,1.0,0.0,-0.03,15.7,23.2,2026-02,2026-02-10,1,0,0,519.29,0.12164686398736738,0.0,-3.0,97.0,100.0,#FF6B6B,#C0C0C0,High,50,B-Overstocked,Reduce by 77 units to 463,63.17
22515,CHILDS GARDEN SPADE PINK,B,Low,Stable,Volatile,1.5117932010972013,6.712,10.147155965764414,125,2.0858133333333333,1670.94,8,1.6,58,112.0,102.0,Understocked,Understocked by 10 units,0,10,0.0,20.86,212.75,0.15,0.0,0.97,0.943,0.057,0.027,24.0,15.2,2026-02,2026-02-10,0,1,0,212.75,0.0,5.7,2.7,97.0,94.3,#45B7D1,#C0C0C0,High,70,B-Understocked,Increase by 10 units to 112,20.86
23438, RED SPOT GIFT BAG LARGE,B,Low,Stable,Moderate,0.7476026288825649,25.673076923076923,19.193259799196618,52,1.25,1668.75,10,2.0,150,407.0,252.0,Understocked,Understocked by 155 units,0,155,0.0,193.75,315.0,0.22,0.0,0.97,0.476,0.524,0.494,37.2,9.8,2026-02,2026-02-10,0,1,0,315.0,0.0,52.400000000000006,49.4,97.0,47.599999999999994,#45B7D1,#C0C0C0,High,60,B-Understocked,Increase by 155 units to 407,193.75
23290,SPACEBOY CHILDRENS BOWL,B,Low,Stable,Moderate,0.8106545862909277,14.052631578947368,11.391830238930405,95,1.25,1668.75,10,2.0,86,227.0,143.0,Understocked,Understocked by 84 units,0,84,0.0,105.0,178.75,0.12,0.0,0.97,0.522,0.478,0.448,35.9,10.2,2026-02,2026-02-10,0,1,0,178.75,0.0,47.8,44.800000000000004,97.0,52.2,#45B7D1,#C0C0C0,High,60,B-Understocked,Increase by 84 units to 227,105.0
